bedrooms,bathrooms,sqft_living,sqft_lot,yr_built,zipcode,lat,long,price
5,2,1700,7314,1956,98108,47.549,-122.305,337500
1,1,850,6567,1940,98010,47.327,-122.039,440000
3,1.75,1250,13775,1990,98045,47.4981,-121.772,350000
2,1,610,4560,1918,98136,47.5498,-122.383,400000
4,3.5,3700,13175,1989,98006,47.5471,-122.133,1290000
3,1,950,10080,1954,98006,47.572,-122.139,435000
4,2.5,3860,5130,2004,98065,47.5387,-121.879,681000
3,3.5,1360,1275,2007,98144,47.5904,-122.315,397000
4,2.5,3890,34513,1996,98077,47.7749,-122.048,775000
3,2.25,1680,9090,1959,98008,47.6068,-122.13,480000
3,2.5,1520,7200,1985,98030,47.3679,-122.182,158000
3,2,2420,208652,2005,98010,47.3666,-121.978,590000
5,2.75,3890,9130,2004,98065,47.5407,-121.86,772500
5,1.5,2940,13425,1955,98155,47.7632,-122.29,464500
3,1.75,1350,8737,1966,98188,47.4378,-122.279,281000
3,2.25,2190,45738,1990,98052,47.7108,-122.12,620000
3,2.25,2280,5750,1985,98116,47.5641,-122.393,475000
2,2,1070,4500,1932,98055,47.4896,-122.204,245000
5,2.25,2540,3750,1925,98115,47.6729,-122.299,660000
4,2.25,2270,8480,1973,98006,47.5448,-122.174,527500
2,1,1220,7250,1914,98010,47.3585,-121.975,135000
3,1.75,1890,5000,2003,98092,47.3357,-122.175,275000
4,2,1990,4740,1926,98122,47.6112,-122.303,430000
3,1,1220,6000,1968,98002,47.3245,-122.209,213500
3,3,2640,5978,2012,98045,47.4759,-121.735,535000
3,1.75,1480,9603,1952,98004,47.5915,-122.202,641000
3,2,2320,9420,1952,98056,47.5133,-122.196,436300
4,1.75,2410,6000,1911,98109,47.6369,-122.355,1440000
4,2.75,2090,13500,1949,98040,47.573,-122.225,830000
3,1,920,3532,1910,98118,47.5539,-122.268,380000
3,0.75,850,8573,1945,98146,47.503,-122.356,132500
3,1,1130,9907,1954,98188,47.4362,-122.286,179950
3,1,1260,7265,1954,98002,47.2979,-122.224,188200
4,2,2090,10800,1951,98040,47.5759,-122.223,659000
3,2,2020,7260,1926,98108,47.5496,-122.311,317000
3,2.25,1970,4564,1959,98199,47.6703,-122.41,625000
3,1.75,1820,9545,1976,98155,47.7772,-122.296,350000
3,1.5,1840,5000,1915,98107,47.6652,-122.362,750000
4,1.75,2100,10358,1959,98133,47.7478,-122.338,457000
4,2,1770,5000,1906,98107,47.6748,-122.386,632500
3,2,1110,7231,1991,98031,47.4036,-122.191,223000
4,2.75,2090,8400,1976,98052,47.6872,-122.123,610000
4,1.75,2080,8215,1948,98155,47.737,-122.305,385000
3,3.25,1400,1343,2005,98118,47.5483,-122.277,367500
3,1,1060,8040,1949,98125,47.7121,-122.287,385100
2,1,720,5913,1920,98118,47.5447,-122.27,230000
3,2.75,1100,750,2008,98106,47.5601,-122.363,286000
3,1,1010,9576,1967,98001,47.2956,-122.272,201700
4,4.75,5230,89298,2002,98038,47.4097,-122.063,1350000
4,1.75,2420,7672,1979,98027,47.5637,-122.085,525000
3,1.5,1200,7236,1975,98011,47.739,-122.194,361000
3,1.5,1950,1963,2002,98117,47.6904,-122.397,530000
3,2.25,1870,7403,1950,98125,47.7171,-122.32,455000
4,2.25,1310,8400,1966,98034,47.7317,-122.181,421000
4,2,1520,6200,1945,98115,47.678,-122.269,640000
3,1,1270,12733,1955,98188,47.445,-122.276,240000
2,1,840,7414,1928,98033,47.6771,-122.172,360000
2,1,900,23000,1953,98042,47.3576,-122.156,157340
4,3,3010,6139,1950,98115,47.6799,-122.268,1240000
3,1,1050,6874,1954,98133,47.762,-122.355,250000
6,2.75,3360,84506,1962,98052,47.715,-122.121,735000
7,4.75,5370,10800,1967,98040,47.538,-122.223,884900
3,3.5,2690,104544,1948,98072,47.7717,-122.112,775000
3,1.75,1710,7320,1948,98155,47.7512,-122.281,463000
3,2.5,1640,1269,2009,98112,47.6197,-122.3,579000
6,3.75,4000,6015,2004,98058,47.453,-122.118,570000
5,4.5,4140,7924,2005,98074,47.6102,-121.993,1060000
4,2.75,3140,24800,1971,98042,47.3782,-122.161,375000
2,1.75,1320,2609,1938,98117,47.6878,-122.366,422000
4,3.5,3080,4945,2014,98126,47.5662,-122.379,866500
3,2.5,2500,10359,1986,98074,47.6286,-122.051,705000
4,2.5,2520,9684,1994,98045,47.4848,-121.801,470000
3,1.25,2350,6200,1966,98007,47.5979,-122.135,360000
4,2.5,2570,13450,1948,98155,47.7429,-122.285,795000
4,2.5,3100,7807,2003,98034,47.7151,-122.227,800000
4,3.5,4730,13586,1935,98112,47.6319,-122.288,2450000
3,1.75,1030,4800,1927,98126,47.566,-122.373,277284
2,1,1020,4002,1953,98116,47.5828,-122.395,460000
3,2.5,2080,3729,1996,98033,47.6731,-122.199,898888
3,1,1410,47916,1981,98019,47.7149,-121.96,211000
2,2,1360,3300,2004,98038,47.3489,-122.022,222000
3,2.5,2620,21587,1992,98053,47.6384,-121.959,672000
3,2.25,2260,33080,1974,98005,47.6386,-122.183,778000
3,1.75,1490,9493,1976,98058,47.4514,-122.134,312500
4,2.5,2530,6500,1975,98115,47.6737,-122.284,650000
6,2.25,3140,10250,1959,98005,47.6116,-122.169,740000
3,2,1820,17600,1972,98059,47.4703,-122.112,320000
4,2.5,1770,13168,1990,98019,47.7306,-121.966,455000
5,4,4430,9000,2013,98004,47.6168,-122.216,2450000
3,3.25,1490,902,2001,98102,47.6357,-122.324,500000
3,1.75,1790,27427,1978,98065,47.532,-121.761,325000
3,2.5,1710,1296,2004,98103,47.6963,-122.342,416000
4,2.25,2070,20280,1968,98072,47.774,-122.134,495000
2,1,1140,5400,1908,98112,47.6205,-122.294,549000
5,2,3930,10150,1968,98008,47.6317,-122.114,589000
3,1.5,1100,32700,1967,98001,47.3186,-122.289,194820
3,2.5,2260,5500,1910,98117,47.681,-122.388,405000
3,2.5,2260,5500,1910,98117,47.681,-122.388,625000
3,1,1130,7014,1954,98168,47.4743,-122.274,205000
3,3.75,1950,8625,1959,98178,47.505,-122.258,345100
3,1,960,7500,1953,98178,47.4966,-122.255,200000
4,3.5,4210,18564,2001,98039,47.6206,-122.225,1910000
3,1.5,3430,264844,1988,98045,47.4476,-121.723,524500
4,2.75,3470,212639,1993,98019,47.7066,-121.968,598600
5,3,2140,5937,1978,98118,47.5459,-122.27,367777
3,2.75,2520,5401,1946,98119,47.6452,-122.373,750000
5,2.25,3550,7992,1968,98034,47.7285,-122.179,575000
2,1,700,20130,1949,98168,47.4752,-122.271,84000
2,1,740,5000,1926,98118,47.5298,-122.273,255000
4,3.75,3300,4545,1926,98105,47.6561,-122.274,1740000
3,2.25,1640,5880,1977,98106,47.5323,-122.351,415000
3,2.5,2780,8225,1990,98198,47.3509,-122.323,449900
5,1.5,1830,94960,1929,98031,47.4218,-122.218,220000
4,2.5,3540,9349,2003,98052,47.7046,-122.107,899000
3,2.5,1440,7320,1954,98125,47.7179,-122.316,430000
4,2.5,2960,223462,2001,98030,47.3646,-122.211,472500
6,2.5,3180,9375,1967,98006,47.5707,-122.129,680000
5,4,3310,8400,2000,98033,47.6914,-122.214,1650000
3,2,2390,8025,1921,98105,47.6707,-122.288,810000
3,2.5,2460,138085,1977,98027,47.4572,-122.007,605000
3,1.75,1630,15600,1958,98033,47.68,-122.165,522000
5,2.75,3490,8230,2005,98075,47.5825,-121.97,759000
4,2.75,2500,5257,1966,98118,47.5293,-122.287,411000
4,2.5,2080,9846,1984,98001,47.3338,-122.268,286950
3,1.5,1290,1286,2000,98103,47.6617,-122.349,440000
3,1,1700,8645,1955,98146,47.4899,-122.337,149000
3,1,1700,8645,1955,98146,47.4899,-122.337,284700
3,2.5,2540,11562,1964,98028,47.7614,-122.229,374950
3,1.5,1180,8545,1952,98004,47.624,-122.2,816000
4,1.75,1520,15398,1960,98027,47.5265,-122.05,533250
3,2.75,2390,9313,1942,98133,47.7209,-122.331,689800
4,2.75,2740,6200,1947,98125,47.7084,-122.277,775000
3,2.5,2190,8528,1991,98033,47.6943,-122.209,702000
3,1,1350,8700,1942,98188,47.4497,-122.289,160000
3,1,1350,8700,1942,98188,47.4497,-122.289,255500
4,2.75,2980,42253,1973,98005,47.6392,-122.163,949000
2,1,790,7450,1944,98058,47.4743,-122.17,169500
4,2.25,2130,9000,1965,98006,47.5716,-122.159,586000
4,2.5,2700,37431,1978,98072,47.7258,-122.117,680000
3,2,3200,18184,1977,98005,47.6034,-122.172,851500
2,1.5,1159,4800,1948,98199,47.6592,-122.399,582500
4,3.5,3080,118918,2008,98019,47.7721,-121.924,637000
3,1,1000,9295,1955,98146,47.484,-122.346,225000
3,3.25,2260,3727,2003,98119,47.6422,-122.361,795000
4,2.25,2270,9600,1976,98023,47.3261,-122.355,304999
1,0.75,760,5746,1915,98002,47.3046,-122.215,95000
4,1.75,1420,5382,1942,98056,47.4946,-122.187,240000
4,2.5,2500,8680,1958,98004,47.6073,-122.192,772000
2,1.5,1450,6258,1983,98198,47.3785,-122.322,245000
5,3,2500,5750,1999,98126,47.551,-122.369,430000
3,1.5,2210,6300,1916,98144,47.5892,-122.29,799000
5,2.75,3020,9187,2007,98033,47.6806,-122.167,880000
4,2.5,3290,7538,2004,98075,47.598,-121.972,750000
4,4,5780,7173,2008,98112,47.6374,-122.288,2890000
3,2.5,1820,4910,1993,98029,47.5703,-121.996,532000
4,2.75,2500,10330,1978,98155,47.7743,-122.286,525000
2,1,1210,9375,1952,98198,47.3865,-122.322,239000
2,1.5,1090,4000,1951,98116,47.5798,-122.393,460000
4,2.25,1330,8400,1962,98005,47.6078,-122.169,540000
2,1,890,4590,1923,98117,47.6901,-122.362,475000
3,1.75,1360,4998,1968,98108,47.547,-122.302,445000
5,3.75,4220,9240,1991,98040,47.5895,-122.229,1580000
4,2.5,3780,6800,2004,98038,47.3526,-122.012,549950
4,2,2610,14321,1940,98188,47.4672,-122.296,294950
3,2.5,1980,2975,1993,98109,47.6294,-122.344,736000
3,1.75,1290,8688,1980,98042,47.3655,-122.08,214946
5,3.25,3620,5500,2003,98029,47.5442,-121.996,856000
2,2.5,2680,7392,2004,98053,47.717,-122.026,775000
3,1.75,1200,8631,1959,98198,47.3864,-122.308,205000
2,2.75,1992,10946,1903,98070,47.3551,-122.475,429592
4,1.75,1640,13566,1977,98072,47.7423,-122.099,414250
4,2.75,1920,4400,1906,98106,47.5532,-122.365,399950
3,2.25,1840,7326,1979,98031,47.3958,-122.168,319990
3,1.5,1310,9471,1970,98052,47.6644,-122.148,524000
2,1,1050,6317,1913,98019,47.7364,-121.981,349950
4,2.5,2570,4480,1927,98105,47.6701,-122.291,889000
3,1,930,5160,1919,98106,47.5256,-122.357,300000
1,1,730,3000,1911,98107,47.6741,-122.396,395000
2,2.5,1270,1242,2008,98117,47.701,-122.362,348000
2,1,1150,6000,1921,98033,47.6841,-122.213,830000
2,1,820,10450,1965,98055,47.4261,-122.199,173000
4,1.75,3000,42200,1950,98056,47.5265,-122.202,585000
3,2,2220,5000,1966,98116,47.5807,-122.394,576750
5,3.25,2500,7620,1962,98106,47.5298,-122.344,495000
3,3.5,1540,1427,2007,98109,47.542,-122.322,216650
4,2.75,2750,15450,1978,98155,47.7749,-122.283,615000
4,2.5,3130,12463,1978,98006,47.569,-122.127,675000
3,2,1430,9250,1983,98052,47.6952,-122.096,510000
3,2.5,2680,327135,1995,98010,47.3783,-122.003,630000
4,2.5,3010,5701,2003,98042,47.3492,-122.152,359950
3,1.5,1530,7500,1986,98038,47.3639,-122.055,265000
3,1,1240,4842,1916,98118,47.5166,-122.269,210000
3,2.5,2260,93218,1998,98022,47.2582,-121.935,367000
4,2.25,2820,5000,1926,98122,47.6097,-122.287,1080000
3,2.5,3560,8297,1948,98199,47.6473,-122.407,756000
3,2.25,1630,9145,1960,98146,47.5,-122.347,203000
4,2.5,2880,23994,2002,98022,47.2124,-122.005,535000
3,3.25,2200,7440,1947,98118,47.5409,-122.268,525000
3,1.75,1620,7500,1981,98059,47.4815,-122.162,347500
3,1.75,1480,2185,2005,98034,47.6945,-122.17,620000
4,2.5,2250,10696,1996,98006,47.5715,-122.128,645000
4,3,3540,11098,1940,98112,47.634,-122.288,2200000
3,2,1790,42399,1990,98092,47.3143,-122.134,280000
3,2,1400,6380,1924,98125,47.7015,-122.316,432000
3,1.5,2390,4452,1929,98126,47.5826,-122.378,790000
4,1.75,2400,10050,1957,98008,47.6339,-122.124,635000
3,1.5,2050,6384,1958,98126,47.5325,-122.378,442000
4,3,2640,5267,2001,98065,47.5298,-121.88,490000
5,1.75,2320,7700,1962,98001,47.3426,-122.285,250000
4,2.5,2440,3600,1902,98119,47.6298,-122.362,1330000
3,1,1260,7500,1954,98198,47.4191,-122.33,120000
5,4.75,6240,47480,2003,98040,47.5317,-122.233,2950000
4,2.5,1930,8458,1993,98038,47.3645,-122.039,325000
4,1.75,1200,7680,1968,98092,47.3138,-122.192,210000
1,1,970,7639,1920,98166,47.4655,-122.346,215000
3,1.75,1810,10800,1968,98056,47.5236,-122.184,387000
3,1,1380,7015,1925,98117,47.6987,-122.36,408000
3,1,1470,6500,1953,98166,47.473,-122.362,410000
3,1,1010,7920,1925,98126,47.5249,-122.37,216000
3,1,1010,7920,1925,98126,47.5249,-122.37,390000
3,1.5,1340,11744,1950,98146,47.4947,-122.36,357000
3,1,970,7275,1970,98031,47.4006,-122.188,215000
3,1,1122,6554,1900,98118,47.5135,-122.257,265000
3,2.75,1670,1350,2014,98116,47.5763,-122.408,589950
3,1.75,2840,16851,1950,98155,47.7458,-122.287,440000
2,1,770,8600,1914,98027,47.5325,-122.031,248000
3,2.25,2040,130680,1977,98072,47.7584,-122.136,730000
4,2.5,3052,12145,2004,98003,47.2598,-122.304,425000
3,2.5,2620,14248,1977,98004,47.6281,-122.194,680000
5,2.25,3120,10400,1980,98023,47.3097,-122.34,341500
2,1,1100,3975,1950,98105,47.6701,-122.286,395000
4,2.75,3410,95396,1962,98005,47.6547,-122.158,1230000
5,2.75,2510,9180,1975,98052,47.6389,-122.098,695500
3,1.75,1680,8629,1977,98198,47.3662,-122.319,308000
3,2,1960,6450,1977,98038,47.3972,-122.029,422500
2,1,1040,6900,1915,98136,47.5411,-122.391,418000
5,1.5,1750,9780,1961,98028,47.7755,-122.235,385000
3,3.25,2170,12508,1928,98040,47.5665,-122.229,876650
3,2.5,1639,2710,2003,98144,47.5924,-122.294,450000
4,2.25,2100,9984,1973,98028,47.7365,-122.242,418800
2,1,880,1753,1945,98199,47.6475,-122.397,330000
3,1.75,1940,8376,1963,98006,47.5586,-122.173,550000
4,2.5,2490,11650,1990,98148,47.4416,-122.332,270000
3,2.25,2060,7080,1940,98199,47.6455,-122.409,978500
4,2.5,2720,10455,1981,98006,47.5564,-122.158,975000
3,2.25,2180,6850,1973,98034,47.7246,-122.217,455000
4,3.25,3600,38016,1991,98034,47.7124,-122.253,1420000
2,1,840,9000,1951,98168,47.5033,-122.329,220000
3,2,2370,12196,1970,98033,47.6734,-122.176,490000
4,2.25,2270,9100,1978,98034,47.7242,-122.17,420000
4,2.5,2720,7043,2003,98092,47.3315,-122.169,408500
3,1.5,1140,4800,1915,98109,47.6368,-122.354,716000
4,2.5,2460,5000,1938,98112,47.6282,-122.293,965000
3,1.5,1240,9196,1968,98072,47.7562,-122.094,357823
5,4.5,10040,37325,1940,98004,47.65,-122.214,7060000
3,2.25,1670,9500,1977,98125,47.7253,-122.309,425000
4,1.75,2220,6731,1953,98116,47.5691,-122.391,711777
3,1,980,9903,1966,98028,47.7746,-122.239,335000
4,1.5,1890,6938,1919,98116,47.5896,-122.389,825000
2,1,1100,6000,1900,98108,47.5275,-122.323,210000
2,1.75,2770,19700,1983,98177,47.7581,-122.365,575000
4,2.75,4250,10925,2003,98059,47.5297,-122.14,1210000
2,2,1370,4866,2005,98053,47.704,-122.012,431500
3,1.5,1480,13457,1959,98007,47.5914,-122.136,475000
4,3.75,3770,4000,1916,98122,47.6157,-122.287,1500000
6,3,2870,206474,1960,98042,47.401,-122.095,540000
3,2.5,3820,35016,1987,98053,47.6496,-122.041,775000
3,2.5,1530,2978,1997,98117,47.6796,-122.39,635000
3,2.75,4120,16365,1999,98059,47.5265,-122.148,1300000
3,2.25,1590,7267,1976,98133,47.7457,-122.332,405000
3,1,1520,8600,1951,98168,47.5134,-122.335,210000
4,2.5,2350,4675,1923,98112,47.6344,-122.305,880000
4,2,1370,8837,1955,98188,47.4386,-122.285,239000
3,2.5,1540,6100,1944,98126,47.5696,-122.378,515000
3,3.25,3786,38038,1978,98070,47.3907,-122.448,1380000
4,2.25,1500,5393,1999,98001,47.3378,-122.262,215000
6,2,1750,17685,1943,98056,47.5096,-122.178,315000
3,1.5,1800,8303,1957,98133,47.7693,-122.357,442500
2,1.75,1180,55321,1941,98042,47.3329,-122.091,311000
2,1,830,6030,1925,98103,47.6994,-122.347,425000
3,1.75,1540,9450,1919,98103,47.6985,-122.348,433500
3,2.25,1610,8296,1978,98115,47.7,-122.297,450000
3,2.25,1990,10260,1987,98052,47.6801,-122.115,675000
3,2.5,2070,4132,1999,98074,47.6036,-122.015,535000
3,1.75,1760,12874,1967,98005,47.5906,-122.167,577000
3,1.75,1740,8528,1939,98125,47.7097,-122.303,480000
3,1.5,1950,4473,1914,98034,47.7094,-122.228,400000
3,1,1280,8184,1947,98155,47.7467,-122.319,304000
3,1.75,1460,7203,1990,98056,47.5049,-122.189,355000
4,3.25,3770,982998,1992,98058,47.414,-122.087,998000
4,1.75,2410,8447,1936,98074,47.6499,-122.088,550000
4,1.75,2410,8447,1936,98074,47.6499,-122.088,550000
3,1.75,1400,7300,1948,98178,47.4999,-122.268,210000
3,2.5,2100,7587,1990,98023,47.3072,-122.391,317000
4,3.5,5360,25800,1971,98074,47.6099,-122.054,700000
3,1,1000,9150,1969,98059,47.4829,-122.124,265000
4,3.5,3150,6175,2001,98075,47.5966,-122.017,700000
5,3.5,4180,17841,1990,98075,47.5618,-122.037,1020000
4,2.25,2840,20242,1972,98004,47.639,-122.216,1150000
4,2.5,2110,35091,1985,98027,47.467,-122.014,460000
2,1.5,1660,4000,1950,98115,47.6832,-122.304,410000
4,3,2160,4400,1921,98122,47.6163,-122.293,665000
4,2.5,2420,7744,1994,98056,47.534,-122.18,600000
4,1.75,1920,3844,1967,98133,47.7041,-122.353,502000
4,2.5,2310,8030,1978,98019,47.7433,-121.982,364950
3,2.25,2330,4000,1927,98115,47.6732,-122.29,680000
5,2.5,2340,13713,1967,98003,47.3307,-122.324,235500
4,2.5,2590,5756,2001,98065,47.5356,-121.875,576000
2,3,1410,1240,2006,98136,47.5221,-122.39,405000
3,2.75,2850,8039,1989,98031,47.4141,-122.204,335000
2,1,730,6728,1953,98148,47.4275,-122.324,122000
3,1.75,1470,6250,1939,98155,47.7394,-122.288,432000
4,2.25,2330,11400,1974,98058,47.4495,-122.148,375000
4,2.25,2460,11250,1959,98002,47.3182,-122.212,276000
3,2.25,2080,111513,1977,98072,47.7403,-122.112,450000
2,1,990,8140,1910,98116,47.5828,-122.382,210000
3,2.5,1450,4106,2011,98038,47.3655,-122.019,279000
3,1.75,1340,3900,1900,98107,47.6711,-122.379,635000
3,2.5,2730,7372,1998,98023,47.2831,-122.346,350000
3,1,1140,7560,1958,98058,47.4624,-122.185,218000
4,1.5,1950,6300,1944,98115,47.6819,-122.271,750000
4,1.75,2000,25700,1958,98023,47.32,-122.362,310597
3,1,900,37800,1923,98034,47.7146,-122.234,355000
5,2.75,3390,5211,2004,98075,47.5977,-121.981,735000
1,1,720,6000,1940,98108,47.5266,-122.316,155000
3,1,940,10368,1965,98052,47.6608,-122.133,354000
3,1.75,1770,10513,1982,98028,47.7726,-122.266,415000
1,1,590,833,1926,98122,47.6082,-122.299,202000
3,2.5,1980,1873,1996,98107,47.6659,-122.369,580000
4,3.25,3070,10375,1962,98004,47.5862,-122.198,1500000
4,2.5,3500,7519,2004,98053,47.6799,-122.024,790000
3,2.5,2100,5112,1999,98065,47.5338,-121.867,499900
4,2.25,2620,98881,1952,98070,47.4662,-122.453,525000
4,2.5,2810,10613,1989,98006,47.5424,-122.141,810000
4,1.5,2290,8773,1947,98133,47.7173,-122.33,425000
3,1.75,1350,7588,1993,98010,47.3123,-122.023,241250
4,2.5,2770,19116,1961,98003,47.3386,-122.319,318700
4,1.75,2530,5000,1917,98103,47.6624,-122.348,720000
3,1,1280,10500,1941,98024,47.566,-121.894,291000
3,1.75,1060,38644,1983,98077,47.7442,-122.072,420000
2,1.75,1000,3554,1975,98198,47.3811,-122.32,210000
3,3.25,3870,11000,1991,98106,47.5545,-122.354,645000
5,2,3370,5000,1907,98109,47.6373,-122.35,762000
4,1.75,2290,7765,1936,98146,47.4997,-122.353,247500
3,2.25,1670,7150,1990,98042,47.3603,-122.088,282500
3,1.75,1460,22651,1961,98027,47.4861,-122.03,395000
3,1.75,1770,8235,1960,98148,47.4323,-122.328,295000
2,1,820,5100,1954,98056,47.5175,-122.205,235000
3,1.75,1900,6334,1948,98105,47.6675,-122.276,770000
2,2,1870,4950,2006,98053,47.7195,-122.022,559950
4,2,1840,5419,1942,98199,47.6483,-122.404,639000
3,1,1590,8470,1967,98058,47.4473,-122.159,314950
3,1,1640,6180,1946,98118,47.5682,-122.284,525000
3,2.25,3000,11665,2001,98075,47.5884,-122.086,2400000
3,1.75,2160,6272,1960,98115,47.6777,-122.306,820000
3,3,2490,3600,1911,98119,47.6313,-122.369,1390000
3,2,1290,5700,1950,98116,47.5713,-122.397,521450
3,2.5,3190,49137,1988,98074,47.6027,-122.043,760750
4,1,1540,115434,1923,98031,47.4163,-122.22,759600
3,2,2140,7200,1966,98056,47.5084,-122.185,346150
2,1,980,3800,1926,98103,47.6903,-122.34,390000
5,2.25,2450,9432,1973,98058,47.4519,-122.13,359950
3,2,1360,5120,1924,98116,47.5587,-122.393,430000
4,3.5,4610,11676,2000,98075,47.6011,-121.983,960000
7,6.75,7480,41664,1953,98166,47.4643,-122.368,800000
3,2.5,2860,5805,1999,98005,47.6218,-122.16,1010000
3,2,1810,11456,1970,98045,47.4648,-121.756,290000
4,2,2240,10296,1948,98004,47.6177,-122.217,1350000
3,3.25,3610,59677,2003,98027,47.5464,-122.088,777000
2,1,1450,4500,1921,98107,47.6739,-122.396,526000
3,3.5,1450,1091,2007,98119,47.6475,-122.359,550000
3,1.5,1820,8750,1958,98198,47.4213,-122.322,276000
5,3.25,5620,12672,1916,98144,47.5786,-122.287,2500000
3,1.75,2080,6554,1950,98118,47.5135,-122.257,325000
3,2.5,1780,1754,2007,98126,47.548,-122.373,365000
8,6,4340,9415,1967,98004,47.6316,-122.202,2150000
4,3.25,2860,3680,1925,98115,47.6752,-122.3,825050
3,1.5,2540,9520,1959,98115,47.6834,-122.306,690000
4,1,1140,6250,1958,98126,47.5433,-122.375,390000
3,2,1320,1297,1995,98117,47.6959,-122.376,385000
3,2.5,2040,7503,1987,98029,47.5718,-122.021,619000
4,2.25,1790,42000,1983,98045,47.4819,-121.744,494000
3,2,1910,13505,1955,98034,47.7114,-122.23,412450
3,1.75,1460,2800,1928,98117,47.6779,-122.371,580000
3,1.5,1420,22100,1957,98042,47.4193,-122.149,269900
4,1.5,1790,4080,1928,98144,47.5749,-122.291,704300
3,2,1390,6005,2005,98022,47.2117,-121.99,267000
4,1.75,1880,12150,1976,98023,47.3272,-122.363,310000
3,1.5,1570,10824,1908,98118,47.54,-122.275,227064
3,2.5,2690,7000,1943,98115,47.6784,-122.277,925000
3,1.75,1670,11452,1992,98022,47.1913,-122.015,245000
3,1,1040,7490,1969,98034,47.7137,-122.213,339888
4,2,1560,7500,1968,98034,47.7281,-122.181,439000
2,1,1470,6120,1940,98115,47.6914,-122.287,400000
3,2.25,2070,15002,1955,98155,47.7635,-122.274,560000
2,1,1370,5922,1941,98199,47.6473,-122.406,703011
2,1,1120,4800,1926,98126,47.5669,-122.372,363000
4,2.75,2640,6240,2001,98075,47.5788,-122.059,650000
3,1,1030,9916,1972,98034,47.7218,-122.176,299950
3,1,1120,6625,1942,98168,47.4879,-122.332,228950
4,1.75,1730,11700,1956,98008,47.6031,-122.13,465000
3,2.5,2090,9847,1983,98006,47.5651,-122.114,725000
3,1,920,14400,1977,98001,47.2816,-122.269,212500
4,2.25,2970,54450,1983,98058,47.4338,-122.146,526000
3,2.5,1720,10031,1993,98028,47.7688,-122.238,383000
3,1.75,1460,4692,1988,98055,47.472,-122.192,244000
3,1.5,1540,3570,1930,98105,47.6692,-122.325,565000
8,3,2850,12714,1959,98055,47.4859,-122.205,373000
3,2,1310,9855,1962,98034,47.7296,-122.241,300000
5,2.5,2430,4781,2001,98058,47.4487,-122.117,405000
3,1.5,1700,14133,1954,98004,47.6166,-122.22,979000
4,1.75,2160,28750,1978,98092,47.3212,-122.118,324888
3,1.5,860,3200,1929,98117,47.6791,-122.362,445000
3,3.5,2050,2020,2006,98112,47.6235,-122.306,761000
4,2,1650,4745,1972,98034,47.7359,-122.18,435000
3,2.25,1570,8410,1991,98022,47.1942,-121.99,252000
3,1.75,1660,10150,1957,98133,47.7512,-122.342,350000
3,1,1220,8119,1955,98039,47.6328,-122.236,875000
3,1,1220,8119,1955,98039,47.6328,-122.236,940000
3,2,1780,11342,1964,98148,47.4617,-122.327,280000
3,2.5,2180,4226,2004,98011,47.7733,-122.226,450000
3,2.5,3520,237402,2004,98092,47.2687,-122.056,905000
3,2.5,2220,20531,1998,98001,47.2864,-122.264,382450
3,2,1610,13309,1967,98042,47.3398,-122.133,246700
